name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
BMF,SZA,SOS Deluxe: LANA,2024-12-20,3U3hFkMr0Q90pD24EkE3Pr,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,BigOnTheInternet,3,2025-01-03
Tomorrow,"Distressor, Wisp",Tomorrow,2024-12-27,2Xe437hf0Ft1qNvtBTi54n,https://i.scdn.co/image/ab67616d0000b27375e755fcfe6ac68b444b6716,RockThis,2,2025-01-03
ME JALO,"Fuerza Regida, Grupo Frontera",MALA MÍA,2024-12-19,3D24ErT1MMmUfXWotSj2A2,https://i.scdn.co/image/ab67616d0000b273d4cef83f06fc615fe94aeaf5,VivaLatino,5,2025-01-03
Loco,Neton Vega,Loco,2024-12-20,63EQbNhgaih4yg5412usWG,https://i.scdn.co/image/ab67616d0000b273c16bc1be28cd9728172a77f8,VivaLatino,6,2025-01-03
PIToRRO DE COCO,Bad Bunny,PIToRRO DE COCO,2024-12-26,1OSOHTBFkIkhUtxhOyUksc,https://i.scdn.co/image/ab67616d0000b2735efa26bea478e40e6dd4a9fd,VivaLatino,11,2025-01-03
LOS DEPURO (feat. L-Gante),"Myke Towers, L-Gante",LYKE MIIKE,2024-12-24,5GArlMelCbeXczJsdEHoA3,https://i.scdn.co/image/ab67616d0000b273b9b8921a8c791aacabea9677,VivaLatino,22,2025-01-03
BMF,SZA,SOS Deluxe: LANA,2024-12-20,3U3hFkMr0Q90pD24EkE3Pr,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,TodayTopHits,14,2025-01-03
30 For 30 (with Kendrick Lamar),"SZA, Kendrick Lamar",SOS Deluxe: LANA,2024-12-20,3aSWXU6owkZeVhh94XxEWO,https://i.scdn.co/image/ab67616d0000b2737f5a318e3ff35defa8d0e4af,TodayTopHits,27,2025-01-03
Where'd It Go Wrong?,d4vd,Where'd It Go Wrong?,2024-12-19,3l2asA2bO5lrwuiWneZbh0,https://i.scdn.co/image/ab67616d0000b273dfd3a72632986e63bfa5fe58,CafeCroissant,2,2025-01-03
Angel in the Dark,"Anyma, Massano, Nathan Nicholson",Angel in the Dark,2024-12-27,1omZLqRQ0nyXJwwYw94GPb,https://i.scdn.co/image/ab67616d0000b273e46a7ebb819fce1bc953a1fd,Mint,1,2025-01-03
Location,"Zerb, Ty Dolla $ign, Wiz Khalifa",Location,2025-01-03,6Ilomcr9iLplsgAvZjHkJP,https://i.scdn.co/image/ab67616d0000b27323ed374ad59469543181f7b7,Mint,2,2025-01-03
Una Velita,Tiësto,Una Velita,2024-12-20,2KP7x5rt44zaTgcKBdLKkT,https://i.scdn.co/image/ab67616d0000b273dc3b8315fa3c4529d5d1ea1d,Mint,6,2025-01-03
Euphoria (with Alok),"Armin van Buuren, Alok, Norma Jean Martine, LAWRENT",Euphoria (with Alok),2025-01-03,2Fv1x10CiHukDdu96CYeHc,https://i.scdn.co/image/ab67616d0000b27391dfaa4051432b4d5bf30d72,Mint,12,2025-01-03
Questions (feat. Ari Abdul),"Presley Regier, Ari Abdul",Questions (feat. Ari Abdul),2024-12-27,3kk0MeILiUA17MvF0Fz1At,https://i.scdn.co/image/ab67616d0000b273ca0180468824b432c435f088,GooseBumps,2,2025-01-03
Tomorrow,"Wisp, Distressor",Tomorrow,2024-12-27,2Xe437hf0Ft1qNvtBTi54n,https://i.scdn.co/image/ab67616d0000b273d0255cbab94809f19653191c,RockThis,15,2024-12-27
BITTER (feat. Max Fry),"ThxSoMch, Max Fry",BITTER (feat. Max Fry),2024-12-19,1gtDvibBfwX4TBszRh4UNT,https://i.scdn.co/image/ab67616d0000b273839874f94fd2a43a95ec2b8d,RockThis,16,2024-12-27
PIToRRO DE COCO,Bad Bunny,PIToRRO DE COCO,2024-12-26,1OSOHTBFkIkhUtxhOyUksc,https://i.scdn.co/image/ab67616d0000b2735efa26bea478e40e6dd4a9fd,VivaLatino,3,2024-12-27
