name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
ROSONES,Tito Double P,ROSONES,2024-12-05,0LTwdL5yZ6YOTEGUQPFuSN,https://i.scdn.co/image/ab67616d0000b273c6d0e8bfb41e9d9cee3a1248,VivaLatino,14,2024-12-13
Tú Con Él,Rauw Alejandro,Cosa Nuestra,2024-11-15,2eQFYGegTZaObk2kuBz83Z,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,VivaLatino,16,2024-12-13
GRAN VÍA,"Quevedo, Aitana",BUENAS NOCHES,2024-11-22,2kQ1OvmMzs1xdlH020aJJh,https://i.scdn.co/image/ab67616d0000b2734b690afba75a356fcdad526e,VivaLatino,21,2024-12-13
DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,2024-11-14,0fKK51bU6lcCCwdNnv64t3,https://i.scdn.co/image/ab67616d0000b2739fee5cdf2743b01c5df33122,VivaLatino,23,2024-12-13
Te Regalo,"Rels B, J Abecia",Te Regalo,2024-12-04,2318Aoqig6HS9YkHGlAm8T,https://i.scdn.co/image/ab67616d0000b273642825c5723035f43a899da5,VivaLatino,26,2024-12-13
luther (with sza),"Kendrick Lamar, SZA",GNX,2024-11-22,45J4avUb9Ni0bnETYaYFVJ,https://i.scdn.co/image/ab67616d0000b273d9985092cd88bffd97653b58,JustHits,3,2024-12-13
Hold On Me,"Kygo, Sandro Cavazza",Hold On Me,2024-11-15,4aPX3IT9cskOWmeZvOYc5s,https://i.scdn.co/image/ab67616d0000b273e4b5723a6f4bf559e41e08ce,JustHits,7,2024-12-13
2 hands,Tate McRae,2 hands,2024-11-14,1f18HzFpegqvH4ibGJyeMJ,https://i.scdn.co/image/ab67616d0000b2733b53b3afd0c28613b964769e,JustHits,8,2024-12-13
Baby It’s Both (Tick-Tack English Ver.) (Feat. Ava Max),"ILLIT, Ava Max",Baby It’s Both (Tick-Tack English Ver.) (Feat. Ava Max),2024-11-22,26Lm1VpF6behZ8q6DKjI5z,https://i.scdn.co/image/ab67616d0000b273f536b40bb62f6caa92dee99c,JustHits,12,2024-12-13
Hello Miss Johnson,Jack Harlow,Hello Miss Johnson,2024-11-21,6gH1UKDAhWS6qXzKXB4wuY,https://i.scdn.co/image/ab67616d0000b2738ad20aef4c717994ec4ede86,JustHits,15,2024-12-13
Looking For Love,"Alok, Anitta",Looking For Love,2024-11-14,2gol2X0eHr9XHvQLOi7fGS,https://i.scdn.co/image/ab67616d0000b2732bcaf0c5bb1cd4262edabd0c,JustHits,18,2024-12-13
Dirty Cash (Money Talks),"PAWSA, The Adventures Of Stevie V",Dirty Cash (Money Talks),2024-11-15,2VyvDGdcVY04cNYou9MFVX,https://i.scdn.co/image/ab67616d0000b273388a49c048fd9f67e338c3c6,JustHits,21,2024-12-13
DEPORTIVO,"Blessd, Anuel AA, Ovy On The Drums",DEPORTIVO,2024-11-14,0fKK51bU6lcCCwdNnv64t3,https://i.scdn.co/image/ab67616d0000b2739fee5cdf2743b01c5df33122,ExitosColombia,6,2024-12-13
Khé?,"Rauw Alejandro, Romeo Santos",Cosa Nuestra,2024-11-15,1YYfyJ2yCvGFCxwjsIqEK9,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,ExitosColombia,7,2024-12-13
Cosas Pendientes,Maluma,Cosas Pendientes,2024-11-21,0iVEujJcafOBnxa654fJYu,https://i.scdn.co/image/ab67616d0000b2733e6665989eeb44e512a29571,ExitosColombia,10,2024-12-13
Qué Pasaría...,"Rauw Alejandro, Bad Bunny",Cosa Nuestra,2024-11-15,0l0vcZMU7AOeQmUIREoI2U,https://i.scdn.co/image/ab67616d0000b273ed432d7df981360768dd5856,ExitosColombia,13,2024-12-13
Mauvais garçon,Helena,Mauvais garçon,2024-11-20,32cwemsMJdzzsOYjVzfYMS,https://i.scdn.co/image/ab67616d0000b2731ad45d8cc9f48fc3c2dcae5d,GrandHit,3,2024-12-13
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Arcane, Stromae, Pomme",Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),2024-11-23,2LwsunYgfRoqyIsNtgOCQx,https://i.scdn.co/image/ab67616d0000b2734aaf2413384c1efcc38353c6,GrandHit,4,2024-12-13
"Adieu, nous deux",Pierre Garnier,Chaque seconde (Edition deluxe),2024-11-22,6y8LXTxgfWkU6kGhLnK2XH,https://i.scdn.co/image/ab67616d0000b273339a041f7ee99bcd94e99c74,GrandHit,10,2024-12-13
