name,artists,album_name,date,song_id,cover_url,playlist,position,commit_date
It Feels So Good,"Matt Sassari, HUGEL",It Feels So Good,2024-11-01,7xFy1kfgGWJWTpx1vSHBLi,https://i.scdn.co/image/ab67616d0000b27356ae5c7b2db1e6586e4d6e99,Mint,4,2024-11-15
Talk To Me,"Champion, Four Tet, Skrillex, Naisha",Talk To Me,2024-11-01,6PpeV9uHMHbY2pYPvMwCDv,https://i.scdn.co/image/ab67616d0000b2737341e45dcde9a3ba52d4b677,Mint,5,2024-11-15
Still Into You,"CYRIL, maryjo",Still Into You,2024-10-25,0GYx8Q9iS05CRe9kyzwAIL,https://i.scdn.co/image/ab67616d0000b2735a326566f4ad2e2c107ed580,Mint,8,2024-11-15
Run,"Elderbrook, Vintage Culture",Another Touch,2024-10-25,5dievmIbYB9iazzRM2qgEn,https://i.scdn.co/image/ab67616d0000b273f30b75a01f1d596a2d26f718,Mint,11,2024-11-15
RITMO,"Argy, Omiki, Son of Son",RITMO,2024-11-01,3ifvaAvaSYo1WDWXxAiv2A,https://i.scdn.co/image/ab67616d0000b273dc4a311c7c310c6390674571,Mint,12,2024-11-15
hold my hand,"Knock2, Sophia Gripari",hold my hand,2024-10-25,3GPmn3HANnZTlEovc2J9nt,https://i.scdn.co/image/ab67616d0000b2731861d1d1e0617c1e2d563278,Mint,15,2024-11-15
Hooligans,Steve Angello,Hooligans,2024-10-25,0btXZOm53lLGf4hV6piDpg,https://i.scdn.co/image/ab67616d0000b273e8b9481a38eb4493c3dd7495,Mint,16,2024-11-15
Shine On,"Kaskade, Wilkinson, Paige Cavell",Shine On,2024-10-30,1dzT7QlKDdGiF4PMreS2Yc,https://i.scdn.co/image/ab67616d0000b273943857f92995f4b629bc5f19,Mint,21,2024-11-15
Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",CHROMAKOPIA,2024-10-28,6jbYpRPTEFl1HFKHk1IC0m,https://i.scdn.co/image/ab67616d0000b273124e9249fada4ff3c3a0739c,BigOnTheInternet,3,2024-11-15
To Ashes and Blood (from the series Arcane League of Legends),Woodkid,Arcane League of Legends: Season 2 (from the series Arcane League of Legends),2024-11-09,7fotwkvGTsn0N6KSia3TGW,https://i.scdn.co/image/ab67616d0000b2738d2e9d799b426e4b55e2ba97,BigOnTheInternet,5,2024-11-15
KONGOLESE SOUS BBL,Theodora,BAD BOY LOVESTORY,2024-11-01,7eqwODSSwRSniktCjCXZyW,https://i.scdn.co/image/ab67616d0000b273914a47c2fae7a4b4893eb34d,FutursHits,4,2024-11-15
Évidemment,"Jungeli, Dadju",Évidemment,2024-11-06,50LJolyVTOpYqfuHiSAl7v,https://i.scdn.co/image/ab67616d0000b27357810e7a778d0a6b2791a391,FutursHits,8,2024-11-15
Still Into You,"CYRIL, maryjo",Still Into You,2024-10-25,0GYx8Q9iS05CRe9kyzwAIL,https://i.scdn.co/image/ab67616d0000b2735a326566f4ad2e2c107ed580,FutursHits,10,2024-11-15
Disease,Lady Gaga,Disease,2024-10-25,19KlZwqlT3fguP2BeHF1Q1,https://i.scdn.co/image/ab67616d0000b273465e58cfc2ee480a7d0ae59d,FutursHits,11,2024-11-15
Where Do I Go,"Vianney, Rosa Linn",Where Do I Go,2024-10-30,1FNNYBfbDppq7NKGtQsMkF,https://i.scdn.co/image/ab67616d0000b2736f393a0c20a0c748b0ec6efc,FutursHits,20,2024-11-15
+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,2024-11-08,3mg9jYNC1NihbthlglzrWP,https://i.scdn.co/image/ab67616d0000b273c665371d5e70273a44a8e301,FutursHits,26,2024-11-15
LET THE WORLD BURN (with G-Eazy & Ari Abdul) - Remix,"Chris Grey, G-Eazy, Ari Abdul",LET THE WORLD BURN (with G-Eazy & Ari Abdul) [Remix],2024-11-08,5wNDRMkoysXZGiW4ja5Tik,https://i.scdn.co/image/ab67616d0000b273206beee2738fb31c31264741,GooseBumps,6,2024-11-15
Questions,Presley Regier,Questions / Nightly,2024-10-25,3LpmZrDqY7GsCdCYHRqT3n,https://i.scdn.co/image/ab67616d0000b2739587429871af1e9209ba0cf1,GooseBumps,7,2024-11-15
Tempo,Trevor Daniel,Tempo,2024-10-25,4v4WtPd5Kd1UCYxti6t6Ij,https://i.scdn.co/image/ab67616d0000b273139cc92b5fdae2d78403c58b,GooseBumps,13,2024-11-15
